X,Y,FEET,Shape_Leng
,,4.00000000000,26534.89702630000
,,2.00000000000,8548.61192634000
,,4.00000000000,935.41132830400
,,8.00000000000,293.27901346000
,,2.00000000000,100.16552344700
,,24.00000000000,1714.22768081000
,,22.00000000000,2229.70547693000
,,26.00000000000,1633.24019495000
,,20.00000000000,5006.71821348000
,,18.00000000000,22477.46633330000
,,30.00000000000,178.09162655400
,,30.00000000000,920.94228646000
,,28.00000000000,1553.17388246000
,,6.00000000000,549520.19657499995
,,8.00000000000,7177.47526002000
,,10.00000000000,1375.44405052000
,,10.00000000000,542.24299735100
,,8.00000000000,4654.12594224000
,,8.00000000000,80432.44932400000
,,10.00000000000,8731.34650628000
,,8.00000000000,657.30582731500
,,8.00000000000,760.43204263900
,,10.00000000000,500.10901837900
,,10.00000000000,160.17299849000
,,12.00000000000,31709.84137170000
,,14.00000000000,20650.12571130000
,,16.00000000000,17449.29608500000
,,20.00000000000,4416.36552334000
,,20.00000000000,1332.25707574000
,,22.00000000000,149.48630320600
,,14.00000000000,489.14158247200
,,12.00000000000,1504.23395470000
,,10.00000000000,48034.07258010000
,,10.00000000000,9046.68389422000
,,12.00000000000,5453.65819253000
,,14.00000000000,518.57000366700
,,10.00000000000,160.19395070700
,,6.00000000000,146.54098208500
,,8.00000000000,210.25961663500
,,10.00000000000,272.13689837600
,,4.00000000000,87.77719635920
,,28.00000000000,75.30369546330
,,26.00000000000,154.23852742100
,,24.00000000000,155.78385730300
,,24.00000000000,280.08007026400
,,24.00000000000,165.73748956600
,,24.00000000000,602.89828520600
,,24.00000000000,70.34098939830
,,22.00000000000,316.66477372600
,,22.00000000000,113.04999574500
,,22.00000000000,83.93278121200
,,22.00000000000,56.10410268920
,,22.00000000000,47.83362239190
,,22.00000000000,122.58860479400
,,22.00000000000,108.05495087700
,,22.00000000000,359.48904188900
,,22.00000000000,425.16040068900
,,22.00000000000,272.18933321200
,,22.00000000000,346.37226647300
,,22.00000000000,320.64928915500
,,22.00000000000,932.48146557200
,,22.00000000000,130.03947960200
,,20.00000000000,157.04746096900
,,20.00000000000,404.24399986200
,,20.00000000000,289.87232047500
,,20.00000000000,101.49741103300
,,20.00000000000,110.73484595300
,,20.00000000000,1264.28335901000
,,20.00000000000,696.58165095000
,,20.00000000000,122.18886641900
,,20.00000000000,189.75369723500
,,18.00000000000,110.46011425200
,,18.00000000000,114.07565084000
,,18.00000000000,852.06859679400
,,18.00000000000,113.61776355100
,,18.00000000000,129.65157219500
,,18.00000000000,238.74979707800
,,18.00000000000,207.19819828800
,,18.00000000000,450.37038924500
,,18.00000000000,153.76336211300
,,18.00000000000,463.93871593800
,,18.00000000000,445.21371680400
,,18.00000000000,2023.56778894000
,,18.00000000000,249.48681835300
,,16.00000000000,165.23195293300
,,16.00000000000,204.25336724300
,,16.00000000000,146.14317378500
,,16.00000000000,1402.58147841000
,,16.00000000000,489.26346166400
,,16.00000000000,269.59444202200
,,16.00000000000,84.08281991480
,,16.00000000000,315.05979067600
,,16.00000000000,144.32677897100
,,16.00000000000,1990.95204330000
,,16.00000000000,572.38383034500
,,16.00000000000,514.03948345000
,,16.00000000000,3553.58564882000
,,16.00000000000,159.63456672300
,,14.00000000000,374.13296766600
,,14.00000000000,196.61458065500
,,14.00000000000,228.18503874000
,,14.00000000000,63.15753834400
,,14.00000000000,32.12847355800
,,14.00000000000,152.15518153500
,,14.00000000000,235.50204032200
,,14.00000000000,217.88997181900
,,14.00000000000,181.29951145400
,,14.00000000000,187.48472976200
,,14.00000000000,96.39067705390
,,14.00000000000,657.43000802900
,,14.00000000000,144.90403015500
,,14.00000000000,56.86124223530
,,14.00000000000,614.36886625500
,,14.00000000000,123.45467405800
,,14.00000000000,87.63824647330
,,14.00000000000,159.27860340900
,,14.00000000000,2712.59310792000
,,14.00000000000,1731.05731193000
,,14.00000000000,509.39986713800
,,14.00000000000,5797.17596738000
,,14.00000000000,129.40928608600
,,14.00000000000,919.25689204200
,,14.00000000000,247.73535356500
,,12.00000000000,156.43382795400
,,12.00000000000,188.87107292400
,,12.00000000000,164.78411572900
,,12.00000000000,178.82464103900
,,12.00000000000,154.00539383100
,,12.00000000000,242.30642437100
,,12.00000000000,149.29690347100
,,12.00000000000,96.79027929810
,,12.00000000000,178.07706308900
,,12.00000000000,623.34421314600
,,12.00000000000,138.92868050100
,,12.00000000000,324.39443312300
,,12.00000000000,84.65993221020
,,12.00000000000,737.54659414700
,,12.00000000000,386.62254555100
,,12.00000000000,307.83548356200
,,12.00000000000,467.33490197400
,,12.00000000000,159.95418544700
,,12.00000000000,64.45926294420
,,12.00000000000,600.71024300500
,,12.00000000000,144.97801998500
,,12.00000000000,171.89175237600
,,12.00000000000,317.63634385900
,,12.00000000000,180.55887475500
,,12.00000000000,833.53640206900
,,12.00000000000,82.13964242400
,,12.00000000000,98.49846231130
,,12.00000000000,3470.83472880000
,,12.00000000000,274.58981051300
,,12.00000000000,155.47795278500
,,12.00000000000,303.17601643800
,,12.00000000000,117.11058058600
,,12.00000000000,419.03592393100
,,12.00000000000,745.63076380900
,,10.00000000000,136.57619986300
,,10.00000000000,198.64688949600
,,10.00000000000,177.07253971600
,,10.00000000000,197.57202457400
,,10.00000000000,221.87528462500
,,10.00000000000,91.37795557410
,,10.00000000000,265.77144280200
,,10.00000000000,115.79769199500
,,10.00000000000,919.20341995500
,,10.00000000000,92.30352673000
,,10.00000000000,2078.02338525000
,,10.00000000000,60.08530113900
,,10.00000000000,153.82277271800
,,10.00000000000,85.92385893360
,,10.00000000000,315.90274987800
,,10.00000000000,796.88530011900
,,10.00000000000,330.62816493300
,,10.00000000000,255.46554165000
,,10.00000000000,98.17581469100
,,10.00000000000,58.54027545480
,,10.00000000000,111.99253163000
,,10.00000000000,149.29711107900
,,10.00000000000,321.48512502600
,,10.00000000000,522.66176354100
,,10.00000000000,316.67503228500
,,10.00000000000,192.08024280300
,,10.00000000000,305.59719727400
,,10.00000000000,486.48724919300
,,10.00000000000,111.33445276400
,,10.00000000000,203.94285524500
,,10.00000000000,299.82880162200
,,10.00000000000,1888.59598163000
,,10.00000000000,459.18704173800
,,10.00000000000,754.58849744700
,,10.00000000000,235.40698133200
,,10.00000000000,1003.99326303000
,,10.00000000000,211.37987705100
,,10.00000000000,4560.72424404000
,,10.00000000000,200.09851058600
,,10.00000000000,71.55772662230
,,10.00000000000,264.29670175300
,,10.00000000000,200.32433536500
,,8.00000000000,72.45163030990
,,8.00000000000,310.56501199100
,,8.00000000000,386.38886829700
,,8.00000000000,309.96079133400
,,8.00000000000,56.71966133380
,,8.00000000000,294.67854243400
,,8.00000000000,225.90447617700
,,8.00000000000,138.08676288700
,,8.00000000000,697.75890270800
,,8.00000000000,374.34626681500
,,8.00000000000,166.04866163300
,,8.00000000000,103.02433445800
,,8.00000000000,736.11164646600
,,8.00000000000,190.72706941500
,,8.00000000000,236.19286788000
,,8.00000000000,109.23530410800
,,8.00000000000,89.15548458630
,,8.00000000000,131.88815430700
,,8.00000000000,232.82192542000
,,8.00000000000,221.94284558200
,,8.00000000000,87.92370002920
,,8.00000000000,330.23027999700
,,8.00000000000,515.41701055100
,,8.00000000000,525.72390333500
,,8.00000000000,337.53091981200
,,8.00000000000,933.53317980700
,,8.00000000000,220.15690533700
,,8.00000000000,102.55938854700
,,8.00000000000,1354.99818029000
,,8.00000000000,192.29285015900
,,8.00000000000,151.30675471800
,,8.00000000000,398.96448212400
,,8.00000000000,217.67356916400
,,8.00000000000,792.92076342000
,,8.00000000000,804.16810829800
,,8.00000000000,162.12360486800
,,8.00000000000,153.35328901600
,,8.00000000000,1442.82572554000
,,8.00000000000,238.89586191100
,,8.00000000000,859.91846752300
,,8.00000000000,800.31285393900
,,8.00000000000,230.78527871000
,,8.00000000000,488.32929145800
,,8.00000000000,358.05227432400
,,8.00000000000,124.15101260100
,,6.00000000000,209.38111082700
,,6.00000000000,225.91244329500
,,6.00000000000,240.29243910700
,,6.00000000000,281.93598573800
,,6.00000000000,626.86143401300
,,6.00000000000,191.26342851600
,,6.00000000000,122.43360464700
,,6.00000000000,222.95418213000
,,6.00000000000,141.95512419000
,,6.00000000000,52.49856920870
,,6.00000000000,366.48268838800
,,6.00000000000,65.83727363230
,,6.00000000000,158.18466748200
,,6.00000000000,35.98110531390
,,6.00000000000,522.88578440200
,,6.00000000000,103.52801834300
,,6.00000000000,576.01337025800
,,6.00000000000,889.97983655200
,,6.00000000000,577.66256665900
,,6.00000000000,100.23359186700
,,6.00000000000,254.83321951400
,,6.00000000000,697.21196684600
,,6.00000000000,251.75800793100
,,6.00000000000,837.16901354500
,,6.00000000000,147.49282604500
,,6.00000000000,2417.17036206000
,,6.00000000000,133.79265962400
,,6.00000000000,419.47434193000
,,6.00000000000,1084.94055796000
,,6.00000000000,693.98571206600
,,6.00000000000,268.41503844400
,,6.00000000000,141.88459308900
,,6.00000000000,1976.41745193000
,,6.00000000000,129.41221638200
,,6.00000000000,2031.05254617000
,,6.00000000000,756.18558701100
,,6.00000000000,89.95888198890
,,6.00000000000,2241.72076742000
,,6.00000000000,366.27351955700
,,6.00000000000,42.24779733640
,,6.00000000000,581.95012058500
,,6.00000000000,154.29450198000
,,6.00000000000,463.65081383900
,,6.00000000000,98.12480352840
,,6.00000000000,346.55110470200
,,6.00000000000,233.65685759300
,,4.00000000000,98.49248566810
,,4.00000000000,622.55726543200
,,4.00000000000,815.81525095600
,,4.00000000000,188.05267379100
,,4.00000000000,108.78399776500
,,4.00000000000,152.29202903000
,,4.00000000000,322.31489572400
,,4.00000000000,168.80294321300
,,4.00000000000,194.36316480600
,,4.00000000000,115.88531364900
,,4.00000000000,562.91515399400
,,4.00000000000,212.27025585300
,,4.00000000000,283.23915319500
,,4.00000000000,246.60735930300
,,26.00000000000,49.90287247370
,,26.00000000000,51.98459099410
,,26.00000000000,27.52830649780
,,26.00000000000,10.58050858960
,,24.00000000000,9.78383578487
,,24.00000000000,98.06646854130
,,22.00000000000,22.11151096520
,,22.00000000000,45.58659561430
,,22.00000000000,29.94876096200
,,20.00000000000,138.14683527400
,,20.00000000000,42.83401515320
,,20.00000000000,127.30467143600
,,20.00000000000,24.76218449640
,,18.00000000000,31.89768926560
,,18.00000000000,11.35389988960
,,18.00000000000,41.61659741550
,,18.00000000000,17.46941718640
,,18.00000000000,31.25823469690
,,18.00000000000,23.27063383180
,,18.00000000000,61.49155898380
,,18.00000000000,63.65922209150
,,18.00000000000,11.27123421430
,,16.00000000000,190.15365170400
,,16.00000000000,91.08064462750
,,16.00000000000,108.00609973000
,,16.00000000000,21.49903811240
,,16.00000000000,30.89914516770
,,16.00000000000,7.91226901388
,,16.00000000000,7.57707283318
,,16.00000000000,15.00446950820
,,16.00000000000,33.24874899400
,,16.00000000000,3.64014560634
,,16.00000000000,18.30631812140
,,16.00000000000,39.97505954380
,,16.00000000000,17.27269875830
,,16.00000000000,34.35594737290
,,16.00000000000,114.08587187900
,,16.00000000000,72.26566553780
,,16.00000000000,33.28651284130
,,14.00000000000,95.94032859520
,,14.00000000000,87.50513463580
,,14.00000000000,16.12099845260
,,14.00000000000,16.63932327560
,,14.00000000000,21.72119319940
,,14.00000000000,27.52356118560
,,14.00000000000,12.88992539320
,,14.00000000000,43.29006367520
,,14.00000000000,93.73064198080
,,14.00000000000,57.51297484310
,,14.00000000000,68.96775315740
,,14.00000000000,33.15904314000
,,14.00000000000,30.72470752430
,,14.00000000000,5.18639596024
,,14.00000000000,29.55389029800
,,14.00000000000,72.33094213620
,,14.00000000000,18.03391408440
,,14.00000000000,7.52177057181
,,14.00000000000,23.62275121080
,,14.00000000000,9.21288474295
,,12.00000000000,27.20739720670
,,12.00000000000,56.44696529760
,,12.00000000000,40.07836828030
,,12.00000000000,134.35172130000
,,12.00000000000,20.14777555260
,,12.00000000000,96.17895360600
,,12.00000000000,55.34585131690
,,12.00000000000,33.43757822990
,,12.00000000000,34.79458411230
,,12.00000000000,20.99196712940
,,12.00000000000,69.61149279400
,,12.00000000000,60.93047512660
,,12.00000000000,112.40926386600
,,12.00000000000,61.07954348050
,,12.00000000000,99.00960955980
,,12.00000000000,75.96343302670
,,12.00000000000,39.95224639840
,,12.00000000000,6.39129291620
,,12.00000000000,85.46404442990
,,12.00000000000,28.71667272030
,,12.00000000000,34.15523859020
,,10.00000000000,5.43367563579
,,10.00000000000,62.09868299120
,,10.00000000000,20.13572401280
,,10.00000000000,39.44169602420
,,10.00000000000,111.24016953500
,,10.00000000000,17.32680035830
,,10.00000000000,127.38921425100
,,10.00000000000,52.33204200450
,,10.00000000000,56.04141726110
,,10.00000000000,45.07587611860
,,10.00000000000,24.85883714380
,,10.00000000000,103.44845068400
,,10.00000000000,81.14465881510
,,10.00000000000,93.76669352530
,,10.00000000000,112.42718568200
,,10.00000000000,100.81334106300
,,10.00000000000,173.85517310700
,,10.00000000000,116.38832923700
,,10.00000000000,82.47327950590
,,10.00000000000,19.58247747260
,,10.00000000000,94.66768650310
,,10.00000000000,69.11375095700
,,10.00000000000,28.31799143840
,,10.00000000000,9.48175225260
,,10.00000000000,96.53785520320
,,10.00000000000,13.47154336910
,,10.00000000000,24.57368567340
,,10.00000000000,142.65723119800
,,10.00000000000,150.52321719100
,,8.00000000000,57.65493925700
,,8.00000000000,72.93563873830
,,8.00000000000,47.17426953500
,,8.00000000000,35.68197491990
,,8.00000000000,70.23798973710
,,8.00000000000,72.36271431270
,,8.00000000000,45.82350396760
,,8.00000000000,62.14415244950
,,8.00000000000,45.50385494720
,,8.00000000000,19.83412722580
,,8.00000000000,55.94991137900
,,8.00000000000,17.52719251600
,,8.00000000000,4.86822291713
,,8.00000000000,89.02449123630
,,8.00000000000,106.41737606200
,,8.00000000000,6.57720765699
,,8.00000000000,19.69566885290
,,8.00000000000,100.14316170300
,,8.00000000000,59.55491065340
,,8.00000000000,8.32545398397
,,8.00000000000,39.21258627320
,,8.00000000000,118.54693383300
,,8.00000000000,45.70089104830
,,8.00000000000,43.95222257280
,,8.00000000000,166.99408506700
,,8.00000000000,21.29943067870
,,8.00000000000,30.81408941420
,,8.00000000000,28.05514881720
,,8.00000000000,42.88140441370
,,6.00000000000,27.40444975850
,,6.00000000000,28.26569057350
,,6.00000000000,27.64977317110
,,6.00000000000,96.24515300640
,,6.00000000000,33.54704399070
,,6.00000000000,15.24495679260
,,6.00000000000,31.36088850810
,,6.00000000000,27.42177932780
,,6.00000000000,45.56550799310
,,6.00000000000,6.98697406507
,,6.00000000000,37.34847126820
,,6.00000000000,98.50376920580
,,6.00000000000,13.82833970570
,,6.00000000000,34.53928179460
,,6.00000000000,17.25844632510
,,6.00000000000,42.78816664310
,,6.00000000000,17.22339997000
,,6.00000000000,49.83716071550
,,6.00000000000,61.46824167230
,,6.00000000000,18.40364829620
,,6.00000000000,76.72090126870
,,6.00000000000,33.96774872750
,,6.00000000000,12.08031117600
,,6.00000000000,77.69760165370
,,6.00000000000,47.81228161510
,,6.00000000000,53.75049310440
,,6.00000000000,109.44886158600
,,6.00000000000,75.45096218720
,,6.00000000000,29.83074779330
,,6.00000000000,4.66097526627
,,6.00000000000,16.75965978030
,,6.00000000000,59.70625762800
,,6.00000000000,65.05752050220
,,6.00000000000,167.92649949900
,,6.00000000000,187.73981212400
,,6.00000000000,39.53144136670
,,4.00000000000,10.68876560400
,,4.00000000000,36.41438888580
,,4.00000000000,21.11652833740
,,4.00000000000,26.59637032100
,,4.00000000000,43.93804557260
,,4.00000000000,65.80405921180
,,4.00000000000,34.44248248180
,,4.00000000000,121.15367919100
,,4.00000000000,64.67223681980
,,4.00000000000,29.49393947370
,,4.00000000000,54.04427670260
,,4.00000000000,86.47292131730
,,4.00000000000,40.69999467730
,,4.00000000000,27.42121578020
,,4.00000000000,29.20441713410
,,4.00000000000,34.99429452170
,,4.00000000000,15.27350770170
,,4.00000000000,56.39136743500
,,4.00000000000,7.32760211344
,,2.00000000000,22.09410924930
,,2.00000000000,15.96818704070
,,0.00000000000,6763.21376802000
,,2.00000000000,7119.33941968000
,,2.00000000000,8457.32393838000
,,0.00000000000,8292.92733684000
,,2.00000000000,860.51021395400
,,2.00000000000,1497.85678212000
,,6.00000000000,52079.21034590000
,,10.00000000000,63240.25387440000
,,12.00000000000,54879.29895660000
,,12.00000000000,7982.26577846000
,,14.00000000000,58820.45680030000
,,16.00000000000,36509.64984280000
,,18.00000000000,30938.23359990000
,,20.00000000000,19583.43025050000
,,26.00000000000,354.08193464000
,,24.00000000000,2026.92556516000
,,22.00000000000,2251.11128170000
,,22.00000000000,8816.84751175000
,,24.00000000000,2534.51597977000
,,18.00000000000,881.93362102400
,,18.00000000000,2086.25118342000
,,16.00000000000,702.99646540900
,,0.00000000000,1530.52722107000
,,6.00000000000,896.08423545600
,,6.00000000000,419.34235274400
,,6.00000000000,538.70221096100
,,6.00000000000,196.31547977700
,,6.00000000000,112.94298674900
,,6.00000000000,77.23028336450
,,6.00000000000,106.85335919000
,,6.00000000000,51.77092081380
,,6.00000000000,91.58993348710
,,10.00000000000,42.10288501430
,,6.00000000000,274.41261118100
,,2.00000000000,6867.72686714000
,,4.00000000000,15608.66024900000
,,4.00000000000,371.32182053600
,,2.00000000000,374.57955143600
,,2.00000000000,447.73513854700
,,4.00000000000,470.49396886900
,,2.00000000000,58.41882803520
,,4.00000000000,64.74220332410
,,4.00000000000,25268.74616400000
,,10.00000000000,358.38763040500
,,8.00000000000,380.94762147800
,,16.00000000000,2065.03401658000
,,16.00000000000,0.06174139649
,,14.00000000000,206.80814633300
,,18.00000000000,69.43136135970
,,16.00000000000,156.27584477500
,,2.00000000000,3.70204511052
,,6.00000000000,1908.80781167000
,,6.00000000000,1115.17967208000
,,8.00000000000,122.48452789800
,,4.00000000000,234.91342949900
,,2.00000000000,172.14634948100
,,4.00000000000,137.21269386500
,,2.00000000000,139.51881326100
,,4.00000000000,116.36655541100
,,2.00000000000,135.76076788900
,,4.00000000000,426.48217347600
,,4.00000000000,286.14163246100
,,4.00000000000,335.30026105300
,,2.00000000000,315.01272819700
,,2.00000000000,160.67128735400
,,4.00000000000,158.79281326500
,,4.00000000000,513.81933916100
,,2.00000000000,509.97661099200
,,26.00000000000,73.88102945280
,,4.00000000000,562.32352128000
,,2.00000000000,555.89182251600
,,4.00000000000,146.59158828500
,,34.00000000000,57.90754860430
,,28.00000000000,485.74345465000
,,28.00000000000,170.02862937300
,,28.00000000000,79.55180161580
,,26.00000000000,47.43872854820
,,26.00000000000,61.26546764300
,,26.00000000000,521.08922977200
,,26.00000000000,744.48047164900
,,26.00000000000,191.55055685700
,,26.00000000000,564.53135094400
,,26.00000000000,65.20220340770
,,24.00000000000,259.49300194400
,,24.00000000000,128.90603082400
,,24.00000000000,201.32100576600
,,24.00000000000,59.05232507480
,,24.00000000000,86.56305861380
,,24.00000000000,74.87304901440
,,24.00000000000,120.53756140900
,,24.00000000000,60.68472213010
,,24.00000000000,426.99263842100
,,24.00000000000,74.42399659810
,,24.00000000000,143.62429654200
,,24.00000000000,1232.89247606000
,,24.00000000000,1298.00687784000
,,24.00000000000,1204.97290298000
,,24.00000000000,393.80501515300
,,24.00000000000,302.60166646400
,,24.00000000000,375.16947278100
,,22.00000000000,142.86970694900
,,22.00000000000,358.94887176800
,,22.00000000000,202.11633368100
,,22.00000000000,690.10959776500
,,22.00000000000,421.87950528200
,,22.00000000000,220.02966002100
,,22.00000000000,451.24833629400
,,22.00000000000,58.88542956910
,,22.00000000000,57.82011196530
,,22.00000000000,211.46873960100
,,22.00000000000,197.34097589800
,,22.00000000000,51.38512082050
,,22.00000000000,96.85986588050
,,22.00000000000,52.88490380190
,,22.00000000000,126.86068563200
,,22.00000000000,363.66040404800
,,22.00000000000,92.76308908140
,,22.00000000000,1960.70307249000
,,22.00000000000,171.76937348900
,,22.00000000000,1385.32521548000
,,22.00000000000,285.45260510900
,,22.00000000000,161.81430689700
,,20.00000000000,70.26813036650
,,20.00000000000,96.54826772480
,,20.00000000000,146.36673027100
,,20.00000000000,110.11098651800
,,20.00000000000,253.16544303200
,,20.00000000000,84.17132139270
,,20.00000000000,53.46544579170
,,20.00000000000,809.10587926200
,,20.00000000000,47.47180934920
,,20.00000000000,404.69050301700
,,20.00000000000,122.18683799000
,,20.00000000000,386.67477684700
,,20.00000000000,341.46630017200
,,20.00000000000,464.33458497200
,,20.00000000000,73.00745399510
,,20.00000000000,68.05084800250
,,20.00000000000,3124.51925834000
,,20.00000000000,20.89952857410
,,20.00000000000,242.24722298700
,,20.00000000000,238.13071042100
,,20.00000000000,391.21134795100
,,20.00000000000,445.99429276300
,,20.00000000000,60.42886010110
,,20.00000000000,46.21368635570
,,20.00000000000,552.05416123100
,,20.00000000000,135.36492855100
,,20.00000000000,275.81453619000
,,20.00000000000,52.24435630900
,,20.00000000000,111.94004637000
,,20.00000000000,41.52915108680
,,20.00000000000,115.71706758600
,,20.00000000000,58.29160141930
,,20.00000000000,183.95988245900
,,20.00000000000,85.89997470080
,,20.00000000000,952.02654117000
,,20.00000000000,197.01052395900
,,20.00000000000,745.43039194300
,,20.00000000000,138.27353103900
,,20.00000000000,161.04948166200
,,20.00000000000,74.03771060320
,,20.00000000000,995.12468533300
,,20.00000000000,232.24564361300
,,20.00000000000,1013.96382927000
,,20.00000000000,187.42408371100
,,20.00000000000,207.68161288900
,,20.00000000000,88.36100449050
,,20.00000000000,194.19393497300
,,20.00000000000,368.31197279200
,,20.00000000000,416.76390409400
,,20.00000000000,755.74188359500
,,18.00000000000,74.72385572410
,,18.00000000000,80.61552813670
,,18.00000000000,56.07854769230
,,18.00000000000,471.15785792400
,,18.00000000000,2144.61054848000
,,18.00000000000,230.43669184900
,,18.00000000000,287.91918440500
,,18.00000000000,85.70927491700
,,18.00000000000,1067.37713344000
,,18.00000000000,1265.78533078000
,,18.00000000000,158.23112075900
,,18.00000000000,39.47379785960
,,18.00000000000,208.06743857700
,,18.00000000000,333.78475328100
,,18.00000000000,167.33966287600
,,18.00000000000,482.42843782400
,,18.00000000000,514.29171543400
,,18.00000000000,113.49330094200
,,18.00000000000,764.40647677000
,,18.00000000000,371.72682565700
,,18.00000000000,79.37768475500
,,18.00000000000,833.33817641300
,,18.00000000000,259.32750240200
,,18.00000000000,367.57428148100
,,18.00000000000,156.51417761100
,,18.00000000000,255.10386038200
,,18.00000000000,114.07277026800
,,18.00000000000,189.65565840700
,,18.00000000000,179.93000821300
,,18.00000000000,81.78067475160
,,18.00000000000,810.70575336800
,,18.00000000000,202.08548058400
,,18.00000000000,350.74793172000
,,18.00000000000,222.10326000300
,,18.00000000000,421.25394853500
,,18.00000000000,591.63926035700
,,18.00000000000,397.84084008700
,,18.00000000000,139.13300857100
,,18.00000000000,57.73156719530
,,18.00000000000,495.44842866100
,,18.00000000000,199.55455906500
,,18.00000000000,52.50997483280
,,18.00000000000,190.15833109300
,,18.00000000000,1139.91503177000
,,18.00000000000,157.43390272800
,,18.00000000000,145.03113254700
,,18.00000000000,639.19275193400
,,18.00000000000,239.85923671000
,,18.00000000000,228.02515916600
,,18.00000000000,148.80448406800
,,18.00000000000,85.69096021360
,,18.00000000000,2032.32433573000
,,18.00000000000,2668.70844215000
,,18.00000000000,427.87386684700
,,18.00000000000,302.63226590100
,,18.00000000000,1874.33364834000
,,18.00000000000,581.33414182100
,,18.00000000000,1138.08392027000
,,18.00000000000,877.56202377300
,,18.00000000000,1458.61358360000
,,18.00000000000,1912.88350790000
,,18.00000000000,764.82782018900
,,18.00000000000,5647.20967909000
,,18.00000000000,957.72183311000
,,16.00000000000,59.78311992090
,,16.00000000000,146.52560956100
,,16.00000000000,95.02350057490
,,16.00000000000,186.74254710500
,,16.00000000000,114.42946751300
,,16.00000000000,61.11746718950
,,16.00000000000,349.75316097900
,,16.00000000000,246.99523984400
,,16.00000000000,221.03115932000
,,16.00000000000,284.35507644000
,,16.00000000000,308.14636562200
,,16.00000000000,84.85936827780
,,16.00000000000,41.32367707200
,,16.00000000000,244.09338401600
,,16.00000000000,80.75932449230
,,16.00000000000,129.89726990900
,,16.00000000000,222.69126502000
,,16.00000000000,29.09339912970
,,16.00000000000,114.83916580800
,,16.00000000000,134.94629238000
,,16.00000000000,147.26921279000
,,16.00000000000,94.60465837770
,,16.00000000000,91.77297882500
,,16.00000000000,134.04763778900
,,16.00000000000,1002.55763385000
,,16.00000000000,157.04390909600
,,16.00000000000,79.97490449820
,,16.00000000000,554.44279659100
,,16.00000000000,77.91437187060
,,16.00000000000,200.72144927200
,,16.00000000000,800.24066501000
,,16.00000000000,381.80038477900
,,16.00000000000,224.31893114900
,,16.00000000000,126.11001400100
,,16.00000000000,53.05793995810
,,16.00000000000,47.70961521170
,,16.00000000000,69.53544285430
,,16.00000000000,262.93670561400
,,16.00000000000,209.28605779400
,,16.00000000000,496.34568963400
,,16.00000000000,635.62225273600
,,16.00000000000,209.62095731900
,,16.00000000000,90.26381486140
,,16.00000000000,107.03366461100
,,16.00000000000,109.02698364700
,,16.00000000000,83.10876990590
,,16.00000000000,72.05990395840
,,16.00000000000,242.31295685100
,,16.00000000000,88.63710503160
,,16.00000000000,221.25220060400
,,16.00000000000,972.17732682300
,,16.00000000000,144.81997463600
,,16.00000000000,921.16510905000
,,16.00000000000,359.32701539600
,,16.00000000000,242.26553969100
,,16.00000000000,630.70945298600
,,16.00000000000,178.68625530600
,,16.00000000000,408.43723651400
,,16.00000000000,238.65991376300
,,16.00000000000,305.72031249500
,,16.00000000000,235.54517591700
,,16.00000000000,585.82756188900
,,16.00000000000,180.84500874700
,,16.00000000000,1387.69739601000
,,16.00000000000,83.17254634980
,,16.00000000000,63.30727138970
