Y,X,OBJECTID,
26.5257702251365,-78.7635436372206,1
26.5152911429655,-78.6385828501875,2
26.5262094763078,-78.6115217933368,3
26.5000106402814,-78.6624512099936,4
26.4944177052789,-78.6925150349843,5
26.4948752164717,-78.7005656215189,6
26.4954148449275,-78.7137625522461,7
