OBJECTID,AREA,BUILDIN_ID,Shape_Leng,Shape_Area
1,0,0,99.4584264753,449.985195001
2,0,0,241.09511639,2831.7105324
3,0,0,152.709797238,780.900164699
4,0,0,335.260446487,2021.83981249
5,0,0,332.004412332,2090.7149735
6,0,0,325.657976769,2059.34308256
7,0,0,161.405088547,580.753746023
8,0,0,854.292615297,9127.26684149
9,0,0,1680.59568148,27933.0512911
10,0,0,1552.11626974,8204.23659649
11,0,0,54.2977491225,133.4197745
12,37.3950195313,0,24.464207733,37.3951105005
13,59.2153320313,0,31.2471585274,59.2152820017
14,411.436157227,0,91.0426555974,411.435811994
15,0,0,85.8492629676,376.125858999
16,0,0,69.0158256457,220.347852498
17,0,0,79.590889664,284.071761005
18,0,0,30.3734893373,49.9204815004
19,0,0,154.513245421,492.319430988
20,0,0,85.6010735711,375.738714
21,0,0,70.7272506583,217.607614999
22,0,0,65.8394754275,208.549854495
23,0,0,92.123501997,421.093538996
24,0,0,84.6789937977,315.0137435
25,0,0,85.6228923609,377.970963004
26,0,0,134.798351671,1053.4869885
27,0,0,243.400136453,3330.67198302
28,0,0,116.9970768,799.625333002
29,0,0,65.3885640254,232.803857001
30,0,0,62.5856643663,223.911225999
31,0,0,97.4264676454,559.547294499
32,770.317626953,0,149.147509177,770.317781999
33,0,0,173.663005511,1436.32122199
34,0,0,102.42911522,566.556613998
35,0,0,79.3359688248,372.925213991
36,0,0,179.224999047,1237.47479702
37,0,0,118.497171934,687.637437504
38,0,0,64.6281188526,236.0008
39,0,0,179.497984848,1250.59271251
40,0,0,462.994554394,5632.44819752
41,0,0,76.9184233753,274.594101
42,0,0,91.1834812876,388.752161491
43,0,0,106.711021382,554.175864
44,0,0,48.1060006734,121.119055006
45,0,0,21.8147343089,29.5885079981
46,0,0,19.3100850249,23.1651549993
47,0,0,64.2485837817,244.804199999
48,0,0,105.674541448,632.803732503
49,0,0,123.926769054,671.081404504
50,0,0,325.399298277,2517.924999
51,0,0,105.027798357,552.514745501
52,0,0,319.572524465,2500.627004
53,432.797973633,0,87.9364440783,432.798040004
54,0,0,100.606908593,413.415778505
55,222.173828125,0,75.2604006804,222.173723007
56,0,0,102.691261121,423.019691502
57,0,0,64.9062603769,188.606062503
58,0,0,19.9078707416,24.7687210004
59,0,0,54.2002369227,147.653550993
60,0,0,78.8327276729,295.483780507
61,0,0,177.694401887,1472.741005
62,0,0,410.290196978,3500.41162647
63,0,0,99.0411885511,396.421387497
64,0,0,17.5959210104,18.9891440001
65,0,0,163.66604384,847.167746993
66,0,0,131.13605326,548.917098499
67,0,0,76.5019618329,274.101431498
68,0,0,173.086141913,1352.8668365
69,0,0,53.149682041,141.379060996
70,0,0,51.3949414995,163.289229997
71,0,0,22.6543741466,32.0665739994
72,0,0,69.9350876746,276.768671003
73,0,0,19.4916018423,23.1495910002
74,0,0,128.675647327,1002.55340399
75,0,0,13.3506561524,11.1380319994
76,0,0,62.7127949889,237.857938998
77,0,0,516.779049939,3891.7287085
78,0,0,135.660337874,1051.18109301
79,0,0,216.764749817,2414.106799
80,0,0,125.514399033,852.628713495
81,0,0,75.1483031065,276.636703504
82,0,0,186.933207899,2039.56924001
83,0,0,138.922523192,613.027417007
84,0,0,64.6293776684,213.223253998
85,0,0,69.0174329866,228.794373997
86,207.692016602,0,57.8271924318,207.692053996
87,0,0,24.5891163919,37.6120175012
88,0,0,77.2555909457,261.998899498
89,0,0,109.281193115,448.784468497
90,0,0,97.7952529579,362.223595999
91,0,0,155.181928084,904.343034005
92,0,0,137.157214809,713.206766989
93,0,0,76.1109990984,304.0366445
94,0,0,63.7422044686,227.952690498
95,0,0,169.866434534,1307.7765045
96,0,0,82.9784041639,317.698421998
97,0,0,46.9225579645,123.339177497
98,0,0,68.9778803118,297.371170498
99,0,0,68.9343635152,269.273909501
100,0,0,175.204041717,1509.06505349
101,1248.79309082,0,143.662556746,1248.793107
102,0,0,88.8508840692,382.694616
103,0,0,40.0244175833,100.109250996
104,0,0,74.7740924346,312.476013496
105,0,0,45.5814905237,117.591701505
106,0,0,13.1207683573,10.6801694998
107,0,0,112.446824856,684.523721999
108,0,0,85.5587147806,375.164821001
109,0,0,98.4006989863,314.968348497
110,0,0,91.1429665082,290.323660002
111,0,0,53.8282983312,179.631807497
112,0,0,103.971656582,655.962226503
113,0,0,186.296665533,1838.40285149
114,0,0,98.621154508,567.616852003
115,0,0,54.3086613523,165.074840999
116,0,0,49.3373177578,143.761859497
117,0,0,41.0354266159,102.169722503
118,0,0,177.597835649,1347.07305698
119,0,0,43.6545791308,118.866624002
120,351.27355957,0,94.0037379354,351.273780006
121,0,0,153.163263354,922.211486987
122,0,0,40.1503505781,98.3213560014
123,0,0,85.5025292996,447.891596
124,0,0,41.227800904,97.1599080039
125,0,0,103.696261504,414.254398011
126,251.220092773,0,71.3801561036,251.220008501
127,0,0,71.3547671048,312.584255996
128,0,0,157.026991423,1374.43120799
129,455.994995117,0,97.7833810752,455.994976001
130,0,0,85.3393600139,317.6984055
131,0,0,139.760435422,939.871843513
132,0,0,113.552559895,414.537850994
133,0,0,186.899789648,896.446159998
134,0,0,125.049258886,671.321807504
135,0,0,107.876709569,491.450982498
136,0,0,113.428451675,462.554157006
137,0,0,123.954414682,706.237474996
138,0,0,51.0702404954,133.300531996
139,0,0,42.0519870014,103.906470001
140,0,0,77.5139080837,321.709138006
141,0,0,34.2453915869,60.3260609999
142,276.013183594,0,67.6532053507,276.013231993
143,0,0,140.75671126,924.618103499
144,0,0,92.5170889466,508.764001503
145,0,0,103.923951673,565.040709997
146,193.235351563,0,60.8621590227,193.235448502
147,0,0,72.7550043169,240.968112999
148,0,0,49.5483505325,152.613747997
149,0,0,55.5210200979,131.738109999
150,0,0,167.333069949,671.633571987
151,0,0,102.841374329,493.222362995
152,0,0,60.7703476166,221.296711001
153,0,0,84.3976436879,371.162749999
154,0,0,58.4726176025,174.266361499
155,0,0,61.0667948266,212.022014498
156,0,0,125.653691576,484.4723955
157,325.208496094,0,96.445824085,325.208237505
158,0,0,91.5905759935,466.892244503
159,78.0135498047,0,48.3608849713,78.013806999
160,0,0,114.439552021,446.041568005
161,0,0,196.637183072,1199.0884085
162,0,0,129.74544188,686.854036497
163,0,0,46.2995500395,114.418713994
164,555.991699219,0,95.5517138185,555.991543008
165,0,0,64.0607992768,256.240596001
166,0,0,39.8293434881,98.7434044973
167,330.166259766,0,74.4012834057,330.1664145
168,0,0,76.43676348,273.029490504
169,0,0,86.8679644915,341.019967499
170,375.443115234,0,134.322241493,375.443309493
171,0,0,86.184684246,455.205844496
172,0,0,90.4497052344,316.821101497
173,0,0,44.1996681005,120.05898
174,0,0,20.0677378837,23.7667309995
175,241.535644531,0,56.5898034505,241.535707499
176,0,0,73.3657850941,165.327936004
177,0,0,22.4921908057,31.5416530019
178,0,0,44.9419741739,109.107440001
179,0,0,142.330469717,1078.7775585
180,89.2423095703,0,37.8089496853,89.2421545015
181,0,0,637.140059022,2773.34248851
182,169.853515625,0,52.42577854,169.853595498
183,0,0,134.590488113,640.557548501
184,134.675292969,0,47.0531635595,134.675351998
185,0,0,550.553778175,2189.1721895
186,0,0,87.0002927143,362.184402996
187,648.442138672,0,112.371582901,648.442184995
188,146.908325195,0,49.0033315004,146.908139002
189,0,0,84.3351824992,331.90554349
190,0,0,696.409383473,5061.193537
191,0,0,647.295039418,2770.28901348
192,0,0,105.27419019,692.664140007
193,0,0,374.962883227,2832.19642651
194,0,0,91.8414606202,460.888442989
195,34.1221923828,0,30.6692308283,34.122136001
196,0,0,78.2831954308,347.656960499
197,59.7272949219,0,31.847614863,59.7274479969
198,0,0,35.8655865903,69.2341769989
199,0,0,28.5747021644,32.2170690009
200,0,0,27.4025042074,30.6451485004
201,0,0,27.7962290416,31.1874449985
202,0,0,184.795488468,1408.597511
203,60.1544189453,0,31.023702022,60.15438
204,0,0,37.9221367999,69.7980190012
205,0,0,21.5456197886,28.4360609998
206,0,0,25.7411406892,41.4122849977
207,0,0,77.5618255414,269.012482998
208,0,0,110.536343154,687.958179003
209,0,0,98.9829966802,239.287671999
210,0,0,22.0290679834,30.1091240008
211,0,0,49.6804784275,126.488250504
212,0,0,23.9971044329,35.1047334991
213,0,0,27.9738284088,42.8230094987
214,0,0,21.2551652891,25.6598824994
215,0,0,29.632436641,27.0559804997
216,0,0,123.657654762,717.77318499
217,0,0,130.115603968,439.743482
218,0,0,84.9211552637,322.471716998
219,0,0,120.540727035,676.087031496
220,561.371826172,0,109.214388863,561.371955002
221,0,0,39.8952660357,99.1502044969
222,0,0,93.3934917321,438.862394497
223,0,0,63.725384945,228.348036
224,0,0,48.5581175511,147.3604575
225,665.103027344,0,116.342695716,665.103098998
226,0,0,86.5886418437,403.049423003
227,0,0,41.1840033539,105.467499001
228,0,0,210.572261239,2437.96087649
229,0,0,129.942281815,419.676607997
230,0,0,45.5177752366,110.859531998
231,407.644775391,0,129.518601061,407.644549503
232,0,0,81.4591323133,204.992241999
233,0,0,38.2005585535,89.9444115021
234,0,0,73.2353434405,293.611463497
235,0,0,55.6903861451,181.498324003
236,0,0,50.5885748832,130.087614002
237,0,0,50.631506607,129.573211998
238,0,0,65.3255549842,141.332607
239,0,0,29.2361568833,51.7485559995
240,0,0,84.5086767706,318.254344502
241,0,0,41.3241940051,94.7043195004
242,0,0,86.6636092693,311.0640875
243,101.213867188,0,40.2538761875,101.213718
244,0,0,33.1659934922,74.3541229961
245,0,0,117.506632254,590.072638003
246,30.9471435547,0,23.8716845121,30.9473454997
247,443.454956055,0,107.687772359,443.454707008
248,0,0,24.1334222677,29.4070834992
249,0,0,195.132997853,1263.6679095
250,0,0,39.363643783,87.7244904959
251,0,0,49.6499095801,72.6407610009
252,0,0,57.6378910163,174.168252
253,0,0,86.3200589136,366.846417998
254,445.047485352,0,108.949411867,445.047393505
255,0,0,197.772967903,1670.321096
256,0,0,90.2246413742,380.809518505
257,0,0,642.639757435,5751.89292949
258,0,0,197.757840597,1685.626502
259,230.464477539,0,102.540594813,230.464565996
260,0,0,91.1432429823,172.776503997
261,87.7103271484,0,38.5057507912,87.7103200001
262,0,0,90.9959660857,388.620998493
263,0,0,321.41718071,1844.66630748
264,0,0,304.043321797,1503.30715901
265,0,0,40.6594480051,94.0367239999
266,0,0,2314.30696049,26135.4167145
267,0,0,156.234981328,935.349456003
268,195.190063477,0,91.944050878,195.1900235
269,0,0,31.7178468586,43.9554909974
270,0,0,143.433388491,1017.277453
271,0,0,116.575372921,524.445869503
272,103.051879883,0,50.3294643289,103.051735001
273,0,0,103.663686852,451.794875997
274,0,0,32.6952386803,64.8135540008
275,0,0,84.686004801,321.724943997
276,1457.45837402,0,189.847893433,1457.45831201
277,0,0,189.253680181,865.54240151
278,0,0,116.418650397,666.427219005
279,0,0,141.999288158,1033.303245
280,0,0,212.444236588,1376.06303051
281,0,0,381.683712695,2158.51191199
282,0,0,27.8052254796,48.3193319966
283,0,0,116.280613081,695.504037003
284,180.114501953,0,55.3375521336,180.114440998
285,0,0,77.3598892463,283.808177491
286,0,0,146.360666244,1020.2284245
287,0,0,142.839829341,819.728748998
288,0,0,146.558569119,996.654131502
289,0,0,33.6439824888,89.1926215
290,0,0,26.9026836362,45.2056830043
291,0,0,42.8912622197,104.123495501
292,0,0,403.508404443,3982.39332102
293,0,0,119.809399784,620.278733004
294,0,0,149.861868032,1004.9863845
295,0,0,142.310281686,636.327118492
296,0,0,39.8212086645,86.7981449983
297,0,0,167.551002768,817.246308505
298,0,0,101.666653029,476.000042499
299,0,0,175.497683177,1528.198815
300,0,0,95.3503081528,283.705235503
301,0,0,334.332099597,1695.039491
302,0,0,64.8927479851,202.309604496
303,0,0,165.285757306,1170.3430575
304,0,0,84.7784920997,332.018169008
305,0,0,51.4982535588,147.265127001
306,0,0,161.833998198,844.347805998
307,0,0,124.083625032,886.178460002
308,0,0,24.9056665983,38.5936849995
309,235.344360352,0,62.0723050495,235.344346994
310,154.002441406,0,51.785212769,154.002403503
311,0,0,284.106730729,1144.987258
312,0,0,113.369677557,470.249904001
313,0,0,55.3939828982,170.647481503
314,0,0,147.326297144,588.030986504
315,0,0,60.3890759298,186.798959005
316,0,0,265.120289258,3005.33094603
317,0,0,1063.71351373,5155.36432748
318,0,0,31.5719964036,59.2044749999
319,0,0,72.5224381506,289.375402504
320,0,0,104.347893117,571.756378003
321,0,0,138.557744603,879.834301516
322,0,0,56.3840539584,59.0868109987
323,0,0,124.770637153,892.838796998
324,0,0,22.8427284685,32.541256498
325,0,0,42.7547716245,66.066295997
326,0,0,42.8071708753,66.8997585005
327,290.842895508,0,68.4577415678,290.842777006
328,0,0,172.516701554,976.776338001
329,0,0,86.7343270204,402.632607002
330,0,0,98.2745059959,556.028428009
331,0,0,82.725243388,383.033949492
332,0,0,34.6055503777,61.1176130003
333,0,0,23.3678458672,33.2067374985
334,0,0,152.655623797,614.933272
335,0,0,372.72539599,1647.62684649
336,0,0,105.718735451,762.303577516
337,1088.12817383,0,166.45717467,1088.1281135
338,274.410400391,0,66.2866680723,274.410344995
339,0,0,799.343989955,8911.51854699
340,0,0,150.408476048,736.164449501
341,0,0,61.4077328359,225.987142501
342,0,0,84.5379527785,323.932643999
343,0,0,164.60038461,642.207204993
344,0,0,129.124863516,506.666959505
345,0,0,113.534626635,699.299268505
346,0,0,72.6205831346,303.912688501
347,0,0,307.168930673,2102.0549675
348,0,0,85.3321658099,338.652178504
349,0,0,163.861999086,816.658758998
350,0,0,94.359643478,527.773539999
351,27.3295898438,0,23.4789218848,27.3297470002
352,20.1860351563,0,21.1142328143,20.1859855016
353,0,0,253.635506244,1650.85505599
354,0,0,16.070225144,15.8380520022
355,0,0,231.675260887,1798.06964649
356,362.473632813,0,76.7023209504,362.473661004
357,0,0,68.95905352,277.921622998
358,0,0,46.0326248309,79.0414305015
359,0,0,28.3204233351,26.6278260005
360,0,0,85.6885124245,373.267635001
361,37.6462402344,0,26.5165709548,37.6463579998
362,439.606689453,0,91.0561735685,439.606514997
363,590.470825195,0,103.159170548,590.470730495
364,365.013916016,0,76.8882492222,365.01402951
365,45.1948242188,0,26.9276828512,45.194915001
366,4864.23803711,0,477.599966182,4864.23771651
367,328.925048828,0,75.6085663419,328.925080005
368,0,0,118.5555541,568.894238001
369,94.3715820313,0,39.5427279393,94.3714454997
370,437.841674805,0,90.8249869866,437.841553005
371,0,0,130.58915882,593.923423506
372,0,0,237.242534414,1496.2807355
373,0,0,38.0884132081,90.3483080026
374,0,0,14.0015537894,10.5784750006
375,0,0,15.6447109753,11.2212919994
376,0,0,88.6609581835,379.568450003
377,0,0,103.162498034,518.835064502
378,0,0,21.5977962973,18.8143944976
379,0,0,190.530328718,1836.666976
380,0,0,88.9676246548,419.609802004
381,136.380737305,0,53.1158425858,136.380998499
382,61.3985595703,0,31.7453591672,61.3984859979
383,0,0,28.1825882749,49.3192780004
384,0,0,28.9194848056,39.3753269986
385,0,0,35.9595314682,50.735439
386,0,0,22.5894244152,22.5140799987
387,0,0,147.680490082,677.814535002
388,7.20617675781,0,9.68313129687,7.20602100014
389,0,0,43.5334365806,99.4432290003
390,0,0,30.1077468574,47.3347400001
391,0,0,28.2255086443,36.6254500011
392,0,0,56.4003248288,94.3647375048
393,242.922973633,0,64.8212512378,242.923006506
394,0,0,12.5248753415,9.4074474993
395,0,0,33.7815035152,53.7485449985
396,16.4448242188,0,16.3476607731,16.4448315003
397,0,0,22.0949694695,27.8609229978
398,0,0,25.761468442,26.3658025005
399,0,0,123.900962071,722.017137496
400,11.1424560547,0,13.3583380899,11.1426194994
401,0,0,21.3517799141,20.4446469994
402,0,0,61.7559447547,226.371867
403,0,0,45.4364106396,39.7269824988
404,0,0,18.0331005871,16.3669380003
405,60.3717946475,0,41.3638726207,50.8154559995
406,0,0,22.5838814715,25.8183369982
407,0,0,12.2934930789,7.36567349865
408,0,0,147.318899462,1001.264838
409,0,0,76.258990907,334.897068005
410,0,0,142.199454145,730.518271996
411,0,0,261.80748031,2148.447556
412,0,0,98.855690053,406.539228002
413,0,0,40.6323222573,94.4855010051
414,0,0,63.3129442206,218.044624002
415,0,0,134.585319101,895.150699986
416,0,0,59.0590585138,195.154012001
417,0,0,236.19954982,1184.20339
418,0,0,109.578494186,741.485003504
419,0,0,78.9592379273,290.715805007
420,171.912061814,0,52.4456028309,171.907831996
421,0,0,137.794378617,753.290341004
422,0,0,47.515639239,135.726695501
423,0,0,100.307265539,387.720304497
424,0,0,427.590755799,2271.348146
425,0,0,96.2002186935,448.1877365
426,74.3508300781,0,38.603952793,74.3508009993
427,0,0,157.839868468,1019.827437
428,0,0,41.75427123,74.6205565024
429,0,0,112.189470685,515.931620002
430,0,0,20.725072477,18.708842997
431,0,0,36.8241383447,63.6028704985
432,0,0,17.8980818338,19.967326502
433,0,0,21.0835428811,19.4780710013
434,0,0,16.9583448657,16.4402600004
435,0,0,77.3023112967,359.791070995
436,7.89916992188,0,10.1208815101,7.89890599963
437,7.52111816406,0,9.88193138404,7.52099749983
438,0,0,78.4307718931,289.989158012
439,0,0,10.3852454424,8.30845549951
440,0,0,166.898949201,1364.95578299
441,0,0,335.858229774,1976.56522397
442,0,0,48.1798419732,139.999813502
443,0,0,162.981972917,755.807716496
444,0,0,435.081421019,2277.00951201
445,0,0,335.693145453,1973.58573854
446,0,0,74.9046570865,314.382248502
447,0,0,335.624864646,1981.66671003
448,0,0,335.540792636,1993.38603698
449,0,0,326.668104609,2054.31101202
450,0,0,331.852813202,2077.050227
451,0,0,65.2562066046,263.793149999
452,0,0,325.523459309,2027.61790692
453,0,0,319.79868477,1993.66911652
454,0,0,57.5999228466,202.529445996
455,0,0,72.3577534216,218.486366998
456,0,0,104.8625593,566.350977003
457,0,0,325.706924195,2053.98622301
458,0,0,433.622101157,2547.0219485
459,0,0,77.6173283049,339.692659
460,62.5817871094,0,36.1334706401,62.5818499999
461,0,0,28.7675739765,29.4886869944
462,0,0,157.450725849,1083.3444535
463,319.7734375,0,84.0878887883,319.773500494
464,0,0,336.233835363,1987.541276
465,0,0,153.090934935,920.821165989
466,0,0,335.303790729,1984.08961898
467,0,0,78.8070331231,353.053543005
468,0,0,335.313461562,1975.86108305
469,0,0,80.9568551146,328.027333503
470,0,0,126.829647023,776.609768001
471,504.375244141,0,99.156572963,504.375349495
472,0,0,133.035252842,508.531617498
473,0,0,744.09290884,3141.64075849
474,0,0,147.265650155,641.210873487
475,0,0,100.517020711,365.491545
476,0,0,326.042470228,2065.84297202
477,0,0,773.567410809,5057.73543754
478,0,0,325.462129665,2040.54035852
479,0,0,125.460631279,719.472937005
480,0,0,43.426299838,86.5314590005
481,0,0,138.635572698,938.452622997
482,0,0,332.627938133,2074.2075665
483,0,0,62.7440016522,229.153450001
484,0,0,55.8882177197,186.94686499
485,0,0,130.953067612,789.247069506
486,0,0,146.266208612,562.311984002
487,0,0,62.3784615854,226.880012999
488,0,0,358.021987137,2212.813791
489,0,0,125.042636294,572.385847997
490,2003.1081543,0,330.839144251,2003.10808501
491,0,0,170.971471354,669.191286004
492,0,0,46.749670871,127.136489999
493,0,0,335.329365224,2005.41737547
494,1992.12365723,0,331.033848599,1992.12370401
495,0,0,151.017373811,1087.3139095
496,0,0,190.810966748,728.407987501
497,0,0,335.764436836,2007.77588744
498,0,0,330.726205143,1984.93894498
499,0,0,329.200797096,1975.59906801
500,0,0,220.95916851,1079.6561005
501,0,0,331.163293315,1991.68911499
502,0,0,331.199161892,1979.50748249
503,0,0,220.443856756,1073.4550845
504,0,0,162.828395029,722.161030991
505,0,0,96.2182640832,481.153704502
506,0,0,41.1299952351,59.6841839941
507,0,0,43.4953210343,118.094981001
508,749.538330078,0,120.61570453,749.538299998
509,0,0,86.1421687525,358.772698002
510,0,0,223.894959087,1757.63908249
511,0,0,103.712279988,418.376332999
512,0,0,134.664073271,767.604936996
513,0,0,273.336542386,1578.76347051
514,0,0,71.4185404068,315.387796001
515,3333.20263672,0,254.694965561,3333.20260899
516,0,0,78.723268861,387.33456601
517,0,0,249.129644326,1678.0381565
518,0,0,76.5650206553,303.787947497
519,0,0,100.806437037,628.336871004
520,0,0,116.371563672,635.209155999
521,670.380004883,0,125.04414405,670.379706496
522,485.937133789,0,94.909612779,485.937136995
523,0,0,171.055606829,1363.780807
524,0,0,92.4307739247,289.330002999
525,0,0,42.6938426921,112.9870575
526,0,0,293.307911169,4008.11707899
527,595.531738281,0,139.414817961,595.531941
528,0,0,195.575789855,895.6347625
529,0,0,155.931523961,875.429322001
530,0,0,102.881010636,466.057194999
531,67.5028076172,0,32.8665974534,67.5028224992
532,0,0,92.5095122685,455.734185007
533,449.745117188,0,92.023461793,449.745095993
534,445.940551758,0,92.0118296754,445.940525997
535,448.979492188,0,91.9475823787,448.979563998
536,0,0,90.479130907,376.7483565
537,0,0,225.185108818,1542.610047
538,357.107421875,0,76.0199296235,357.107490993
539,357.469848633,0,76.133212229,357.469834999
540,112.258490518,0,45.9159634643,112.239047998
541,0,0,102.706520394,582.056032496
542,0,0,479.405095503,4911.0749155
543,0,0,40.825545099,100.806188502
544,0,0,118.812169588,475.123845497
545,0,0,23.0842915493,31.1074195001
546,0,0,191.471923823,1858.1088685
547,0,0,69.1531593075,223.863194997
548,0,0,21.0999599139,27.3586149994
549,0,0,49.9988773775,148.2885725
550,278.658203125,0,78.4088490011,278.658103999
551,1117.11730957,0,143.012470184,1117.11721402
552,0,0,147.591643926,671.415501488
553,0,0,84.8835813359,390.876889495
554,0,0,96.588723799,490.042307497
555,0,0,152.122938069,959.242794498
556,0,0,204.307130411,1141.709843
557,0,0,51.8892880542,203.054691001
558,282.399780273,0,69.4501179554,282.399775999
559,0,0,197.511011917,1679.64008801
560,401.215332031,0,85.425120963,401.215197502
561,0,0,117.020404305,500.579972003
562,0,0,181.586519613,819.709953016
563,0,0,119.370586883,886.902807502
564,0,0,239.460771752,1694.64413699
565,0,0,101.642789071,592.990412499
566,0,0,117.339808741,467.142535492
567,0,0,96.4135552008,430.981179005
568,0,0,141.303890276,915.667476
569,0,0,210.873626495,1014.255592
570,0,0,110.289864756,543.821303497
571,0,0,74.2499249935,263.492185001
572,0,0,110.143767147,607.420599998
573,0,0,86.8976599541,452.027211993
574,332.621704102,0,81.4141241124,332.621602997
575,0,0,102.199963043,444.972080496
576,0,0,117.553676992,545.874123
577,0,0,106.675910968,451.05520049
578,0,0,34.5058285091,66.7582825014
579,0,0,94.3690648716,418.699133497
580,0,0,161.066159261,528.799812
581,0,0,122.806279245,697.677978997
582,0,0,89.613417064,460.986192001
583,0,0,696.788777754,4636.11094049
584,0,0,109.777688041,618.552853498
585,0,0,85.1758613818,444.595275998
586,281.711547852,0,67.3947022639,281.711704503
587,78.2923583984,0,38.6644546453,78.292354992
588,0,0,84.6904700113,290.448702498
589,0,0,72.3928566893,270.398472501
590,0,0,78.0191521369,341.523541991
591,0,0,26.3521320224,50.4340285005
592,0,0,72.7560502642,272.553596497
593,0,0,81.0864139752,314.870382
594,0,0,80.1808485827,237.970798997
595,0,0,83.8362776763,276.741899
596,0,0,80.8994787657,314.549529993
597,0,0,209.196208303,1210.650005
598,0,0,125.781940198,711.787700498
599,0,0,118.811018464,750.742326502
600,0,0,81.3076867652,318.376227004
601,0,0,29.9176271123,55.9215285017
602,0,0,57.8571484543,183.368085
603,0,0,80.6418360699,310.560519489
604,0,0,168.67401831,837.406887494
605,0,0,81.3110912887,318.964312496
606,66.7731933594,0,32.6881366902,66.7732059961
607,0,0,393.690694383,1803.1162335
608,283.62109375,0,79.2845101541,283.621110999
609,0,0,118.339314897,484.874973003
610,0,0,122.365473378,619.508033496
611,0,0,79.6527543323,445.283663502
612,0,0,124.385563086,487.8284855
613,0,0,150.413732282,938.395629502
614,0,0,117.462019727,461.512337998
615,0,0,151.103725736,931.526035003
616,0,0,142.444111752,570.510485494
617,0,0,234.983909551,1274.4343035
618,0,0,68.7035294045,258.870058508
619,0,0,169.29708879,1096.2808525
620,0,0,797.950180303,4459.62485852
621,0,0,28.5161581796,43.3218404998
622,0,0,333.119925032,1438.5158055
623,0,0,251.620930491,2139.670593
624,0,0,77.8973842957,311.376519497
625,791.764404297,0,119.801493114,791.764320991
626,0,0,213.986301257,934.561702521
627,0,0,185.589777944,840.10624951
628,0,0,175.755649057,894.984994501
629,0,0,59.4478968572,55.6657399978
630,0,0,90.2039032331,256.231201005
631,0,0,130.666746355,777.540342498
632,0,0,145.83770414,891.956948504
633,0,0,305.477519518,2546.20085051
634,0,0,50.7243324808,130.206783001
635,0,0,27.7055452221,47.9720110004
636,0,0,348.851278131,1611.93318699
637,0,0,199.226790675,1396.92493051
638,0,0,202.624979215,1400.981746
639,0,0,36.1797722347,74.8163024976
640,0,0,102.984072818,435.462502999
641,0,0,157.63120597,1000.6237245
642,0,0,153.980843343,635.865435497
643,937.196166992,0,124.957204595,937.196158011
644,0,0,129.305742942,503.323194497
645,0,0,132.644450685,752.535685504
646,0,0,123.373558129,625.2524625
647,0,0,302.409280348,5647.20177999
648,0,0,228.949165154,906.9471665
649,0,0,614.502885918,5806.06355652
650,0,0,134.163060725,680.48334
651,0,0,156.843208216,994.05865799
652,0,0,197.678198519,1025.0903525
653,0,0,431.636548428,11477.419734
654,74.9698486328,0,36.8808677475,74.9698710013
655,0,0,102.962987632,375.996583001
656,307.11249635,0,71.1211037048,307.092246999
657,0,0,308.043997422,2487.76623198
658,0,0,149.814568313,672.516538
659,0,0,105.702908714,592.691470001
660,0,0,90.580627084,459.120758996
661,0,0,176.768552033,1413.7040655
662,0,0,135.986558519,976.271129495
663,496.083007813,0,100.504097255,496.082782498
664,0,0,85.2506711001,343.523409502
665,0,0,107.58057882,596.196675493
666,0,0,234.961693399,1034.48206149
667,0,0,105.830630216,689.276615997
668,0,0,197.424380242,1575.50921599
669,0,0,39.4309694589,64.7851039977
670,0,0,116.893961539,789.413120986
671,0,0,212.137529343,1225.78618151
672,0,0,122.123981152,921.560434991
673,0,0,158.265370332,1565.49165151
674,0,0,139.809727355,886.86637949
675,0,0,144.892878405,794.874759
676,0,0,147.13644575,1038.18763799
677,0,0,31.1069569767,58.1898730036
678,495.848388672,0,96.2124809154,495.848444502
679,0,0,177.235416141,1658.048756
680,0,0,101.279856626,395.905096003
681,0,0,464.861007172,2884.20684398
682,0,0,128.580877976,871.9240135
683,0,0,147.647153152,644.774938499
684,0,0,103.466357577,572.046990495
685,0,0,37.3042051352,83.5727699978
686,0,0,109.905745524,689.352789
687,671.341064453,0,106.374394404,671.340841994
688,0,0,192.001122156,1231.61373949
689,0,0,399.828551242,2670.14565149
690,0,0,80.0365573947,175.541057502
691,339.579711914,0,98.7504629229,339.579948001
692,76.0838623047,0,37.2301136717,76.0837650003
693,0,0,209.09979378,1150.02723251
694,0,0,114.421223168,511.864844495
695,0,0,268.246049569,1734.229619
696,0,0,166.206598656,915.761212497
697,0,0,58.4340800075,140.704566002
698,843.383422852,0,174.730414376,843.383413498
699,0,0,226.264772447,822.282733484
700,0,0,191.604678075,1040.06466799
701,0,0,206.834182266,1309.4708445
702,0,0,143.516070575,1039.68286049
703,0,0,66.9484051763,214.008095998
704,0,0,323.70011726,1819.86276199
705,0,0,248.478797042,1891.20073999
706,624.252685547,0,101.937805532,624.252625997
707,0,0,80.9825165986,326.530071001
708,0,0,92.7805959611,466.508410005
709,0,0,115.239188676,592.6341235
710,0,0,82.4428136753,232.097700498
711,0,0,98.2259836411,502.032646499
712,0,0,232.627900491,2400.5911155
713,0,0,221.737714799,3052.82833901
714,0,0,199.000648363,1232.6737435
715,0,0,31.5086232188,55.7308350009
716,0,0,106.8419381,482.837282001
717,0,0,87.0367588161,256.588799001
718,0,0,254.948888968,1620.22566248
719,0,0,201.466679245,2179.61350051
