Y,X,OBJECTID,Date,Condition,Sign_Mater,Post_Heigh,Location,Subdivisio,Region,Post_Mater,Time,Comments,Sign_Categ,Sign_Type,Sign_Shape,Colour,Street_Sig,RuleID
26.5380380554965,-78.6857768318969,794,2014/08/06,Good,Engineering,6,Roadside,East Section,Freeport,Steel,12:43:51pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5382589762711,-78.6853102732616,795,2014/08/06,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,12:45:39pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5373154764024,-78.6852735096427,796,2014/08/06,Exellent,Engineering,5,Roadside,East Section,Freeport,Steel,12:47:28pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5372180352066,-78.6856716462407,797,2014/08/06,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,12:48:48pm,,Regulatory Sign,Stop,Circle,Multi-Colour,Yes,0
26.5368296468959,-78.6870641860693,798,2014/08/06,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,12:50:31pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5368808798321,-78.6871582895292,799,2014/08/06,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,12:51:39pm,,Informational Sign,School Zone,Rectangle,Yellow,No,0
26.5363053005095,-78.6884127892191,800,2014/08/06,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,12:53:35pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5364015771888,-78.6886107879066,801,2014/08/06,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,12:54:58pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5362860356435,-78.6888618693439,802,2014/08/06,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,12:56:05pm,School Zone,Warning Sign,Pedestrian Crossing,Triangle,Yellow,No,0
26.5364127289554,-78.6894329861756,803,2014/08/06,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,12:57:57pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5365723389853,-78.691472543876,804,2014/08/08,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,03:37:04pm,,Warning Sign,Pedestrian Crossing,Triangle,Yellow,No,0
26.5372659013167,-78.6914714956985,805,2014/08/08,Good,Aluminum,6,Roadside,Seahorse Village,Freeport,Steel,03:38:46pm,No Entry,Regulatory Sign,Stop,Octogon,Red,No,0
26.53727505245,-78.6913726769779,806,2014/08/08,Poor,Aluminum,6,Roadside,Seahorse Village,Freeport,Steel,03:40:02pm,No Entry,Regulatory Sign,Stop,Octogon,Red,No,0
26.5363887284703,-78.6920704689091,807,2014/08/08,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,03:42:13pm,School Zone,Warning Sign,Pedestrian Crossing,Triangle,Yellow,No,0
26.5362969359109,-78.6922804418745,808,2014/08/08,Good,Engineering,6,Roadside,East Section,Freeport,Steel,03:43:40pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5354467843387,-78.692292056599,809,2014/08/08,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,03:45:30pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5355566359515,-78.6886455252346,810,2014/08/08,Exellent,Steel,5,Roadside,East Section,Freeport,Steel,03:47:45pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5354715231604,-78.6884490950212,811,2014/08/08,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,03:49:16pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5364927940632,-78.6853428596977,812,2014/08/08,Exellent,Aluminum,6,Roadside,East Section,Freeport,Steel,03:51:20pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5382716818775,-78.6851735899972,813,2014/08/08,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,03:53:07pm,School Zone,Informational Sign,Speed Limit,Rectangle,Yellow,No,0
26.5398688876243,-78.6852930696487,814,2014/08/08,Good,Engineering,6,Roadside,East Section,Freeport,Steel,03:57:34pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5388931138785,-78.6886077140458,815,2014/08/08,Exellent,Aluminum,6,Roadside,East Section,Freeport,Steel,04:00:17pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5376180289487,-78.6885927945282,816,2014/08/08,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,04:01:59pm,,Warning Sign,Speed Bump,Diamond,Yellow,No,0
26.5347535213636,-78.6884654233523,817,2014/08/08,Good,Engineering,6,Roadside,East Section,Freeport,Steel,04:04:10pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5345699544636,-78.6921419399783,818,2014/08/08,Good,Engineering,6,Roadside,East Section,Freeport,Steel,04:06:42pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5359652830544,-78.6924972720078,819,2014/08/08,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,04:08:26pm,School Zone,Warning Sign,Pedestrian Crossing,Diamond,Yellow,No,0
26.5371532639578,-78.6923293477527,820,2014/08/08,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,04:10:20pm,,Warning Sign,Pedestrian Crossing,Diamond,Yellow,No,0
26.538936876323,-78.6930182909567,821,2014/08/08,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,04:12:13pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5404226934202,-78.6790444482664,822,2014/08/08,,Aluminum,5,Roadside,East Section,Freeport,Steel,04:16:02pm,No Parking,Warning Sign,,Rectangle,Multi-Colour,No,0
26.5404396006285,-78.67902513323,823,2014/08/08,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,04:18:25pm,Airport,Guide Sign,,Rectangle,Green,No,0
26.5405080794622,-78.6788536329932,824,2014/08/08,,Aluminum,4,Roadside,East Section,Freeport,Steel,04:20:12pm,No Parking,Warning Sign,,Rectangle,Multi-Colour,No,0
26.5404560059338,-78.6788370625166,825,2014/08/08,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,04:23:03pm,,Warning Sign,Yield,Triangle,Multi-Colour,Yes,0
26.5410443134455,-78.6790422594139,826,2014/08/08,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,04:25:37pm,,Informational Sign,Speed Limit,Circle,Multi-Colour,No,0
26.5410225880368,-78.6789156543379,827,2014/08/08,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,04:27:00pm,,Informational Sign,Speed Limit,Circle,Multi-Colour,No,0
26.5420772466748,-78.6789025117052,828,2014/08/08,Exellent,Aluminum,6,Roadside,East Section,Freeport,Steel,04:28:50pm,,Warning Sign,Roundabout,Triangle,Multi-Colour,No,0
26.5467653801978,-78.6788845985422,829,2014/08/08,Good,Aluminum,5,Roadside,,Freeport,Steel,04:31:01pm,Keep Left,Informational Sign,,Rectangle,Black & White,No,0
26.5515046660978,-78.6791118448452,830,2014/08/08,Good,Aluminum,6,Roadside,,Freeport,Steel,04:34:07pm,Junction,Informational Sign,Stop Ahead,Diamond,Multi-Colour,No,0
26.5350629637175,-78.6868173880143,831,2014/08/11,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,02:33:53pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5331446026247,-78.6860207974437,832,2014/08/11,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,02:35:36pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5332744387311,-78.685433492394,833,2014/08/11,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,02:37:09pm,,Warning Sign,Pedestrian Crossing,Triangle,Yellow,No,0
26.5333592127955,-78.6847870822926,834,2014/08/11,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,02:38:52pm,School Zone,Warning Sign,Pedestrian Crossing,Triangle,Yellow,No,0
26.5334151267212,-78.6845990138185,835,2014/08/11,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,02:40:08pm,,Warning Sign,Speed Bump,Rectangle,Yellow,No,0
26.5335189603761,-78.6845548320717,836,2014/08/11,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,02:41:39pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5356634405281,-78.6853330374248,837,2014/08/11,Good,Engineering,6,Roadside,East Section,Freeport,Steel,02:43:27pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.535291697342,-78.6859194983508,838,2014/08/11,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,02:44:56pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5333844672406,-78.6851008322918,839,2014/08/11,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,02:46:35pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5328662678474,-78.6868524306378,840,2014/08/11,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,02:48:09pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5327683528924,-78.6870778408347,841,2014/08/11,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,02:49:12pm,School Zone,Warning Sign,Speed Bump,Rectangle,Yellow,No,0
26.5347804360366,-78.6876529385297,842,2014/08/11,Good,Engineering,6,Roadside,East Section,Freeport,Steel,02:51:27pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5345228216882,-78.6885479258349,843,2014/08/11,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,02:52:59pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5325080791301,-78.6873480365092,844,2014/08/11,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,02:55:01pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.532503205771,-78.6877568337329,845,2014/08/11,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,02:56:18pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5345350328589,-78.6893708037956,846,2014/08/11,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,02:58:41pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5326640311061,-78.6888075139959,847,2014/08/11,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,03:00:17pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5326050208324,-78.6880013498323,848,2014/08/11,Good,Engineering,6,Roadside,East Section,Freeport,Steel,03:01:39pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5326314922571,-78.6896958869427,849,2014/08/11,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,03:03:30pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5345544603448,-78.6903169817771,850,2014/08/11,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,03:05:14pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5345576365353,-78.6912636885411,851,2014/08/11,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,03:06:46pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5326382888243,-78.690616912925,852,2014/08/11,Good,Engineering,5,Roadside,East Section,Freeport,Steel,03:08:52pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.532453874837,-78.690225905512,853,2014/08/11,Good,Engineering,7,Roadside,East Section,Freeport,Steel,03:10:12pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5305254156492,-78.6906563862367,854,2014/08/11,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,03:11:50pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5305295071811,-78.6893045103773,855,2014/08/11,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,03:13:31pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5324822272787,-78.6888602513459,856,2014/08/11,Good,Engineering,6,Roadside,East Section,Freeport,Steel,03:15:23pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5305075748527,-78.6884316206249,857,2014/08/11,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,03:17:26pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.53029094144,-78.6875589276039,858,2014/08/11,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,03:19:03pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5303803796008,-78.6876143421746,859,2014/08/11,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,03:20:02pm,,Warning Sign,Speed Bump,Rectangle,Yellow,No,0
26.5322105372075,-78.6869767428265,860,2014/08/11,Exellent,Engineering,7,Roadside,East Section,Freeport,Steel,03:22:13pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.532243755341,-78.6864453773656,861,2014/08/11,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,03:23:29pm,,Warning Sign,Speed Bump,Rectangle,Yellow,No,0
26.5319662408994,-78.6860915487027,862,2014/08/11,Poor,Engineering,6,Roadside,East Section,Freeport,Steel,03:25:34pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5316623405879,-78.6861029743033,863,2014/08/11,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,03:26:42pm,,Warning Sign,Speed Bump,Diamond,Yellow,No,0
26.530323827697,-78.6866792162837,864,2014/08/11,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,03:28:37pm,,Warning Sign,Speed Bump,Diamond,Yellow,Yes,0
26.5299363761275,-78.6867340109301,865,2014/08/11,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,03:30:03pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5297385402063,-78.6858620403437,866,2014/08/11,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,03:31:31pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5317409314714,-78.685241005368,867,2014/08/11,Good,Engineering,6,Roadside,East Section,Freeport,Steel,03:33:13pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5320023022361,-78.6859269321486,868,2014/08/11,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,03:34:46pm,,Warning Sign,Speed Bump,Diamond,Yellow,No,0
26.5316732321373,-78.6845172658128,869,2014/08/11,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,03:36:31pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5315962586984,-78.684607772041,870,2014/08/11,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,03:37:37pm,,Warning Sign,Speed Bump,Rectangle,Yellow,No,0
26.5295604492136,-78.6851058314375,871,2014/08/11,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,03:39:34pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5333872201868,-78.684346609041,872,2014/08/11,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,03:41:57pm,,Warning Sign,Pedestrian Crossing,Triangle,Yellow,No,0
26.5352234232752,-78.685092230946,873,2014/08/11,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,03:43:30pm,,Warning Sign,Pedestrian Crossing,Diamond,Red,No,0
26.5360282792875,-78.6851581720805,874,2014/08/11,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,03:44:58pm,,Warning Sign,Pedestrian Crossing,Diamond,Yellow,No,0
26.5398924470872,-78.6853290386595,875,2014/08/11,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,03:47:42pm,School Zone,Warning Sign,Pedestrian Crossing,Triangle,Yellow,No,0
26.5392875239351,-78.6875285561799,876,2014/08/11,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,03:49:41pm,,Warning Sign,Pedestrian Crossing,Triangle,Yellow,No,0
26.5392587424945,-78.6880006220647,877,2014/08/11,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,03:50:59pm,,Warning Sign,Pedestrian Crossing,Triangle,Yellow,No,0
26.5389999727628,-78.6940893753652,878,2014/08/11,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,03:53:59pm,,Informational Sign,End School Zone,Rectangle,Yellow,No,0
26.5391219499317,-78.6940583326934,879,2014/08/11,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,03:55:02pm,School Zone,Warning Sign,Pedestrian Crossing,Triangle,Yellow,No,0
26.5215499103837,-78.6634944887152,880,2014/08/13,Good,Aluminum,6,Roadside,Seahorse Village,Freeport,Steel,11:16:52am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5219951072095,-78.6576486354499,881,2014/08/13,Exellent,Engineering,6,Roadside,Seahorse Village,Freeport,Steel,11:20:40am,,Regulatory Sign,Stop,Octogon,Red,No,0
26.5273759320815,-78.685363893801,882,2014/08/13,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,03:43:08pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5281579648955,-78.6884363865787,883,2014/08/13,Good,Engineering,6,Roadside,East Section,Freeport,Steel,03:45:29pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5288932753074,-78.688402441157,884,2014/08/13,Good,Engineering,6,Roadside,East Section,Freeport,Steel,03:47:18pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5287068343521,-78.6875421390624,885,2014/08/13,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,03:48:38pm,,Warning Sign,Speed Bump,Rectangle,Yellow,No,0
26.5280606119939,-78.685394183948,886,2014/08/13,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,03:50:19pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5287342887148,-78.6853920637817,887,2014/08/13,Good,Engineering,6,Roadside,East Section,Freeport,Steel,03:51:37pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5295475556785,-78.6884104296216,888,2014/08/13,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,03:53:26pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5302861474397,-78.6886138150461,889,2014/08/13,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,03:55:04pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.526686663947,-78.6885070425272,890,2014/08/13,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,03:57:47pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5266867232322,-78.6852363345277,891,2014/08/13,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,03:59:49pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5292586039476,-78.6853298022601,892,2014/08/13,Good,Engineering,6,Roadside,East Section,Freeport,Steel,04:01:48pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5282571040783,-78.6851799642397,893,2014/08/13,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,04:03:30pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.528273980295,-78.684485358544,894,2014/08/13,Good,Engineering,6,Roadside,East Section,Freeport,Steel,04:05:20pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5284133781689,-78.6835335813792,895,2014/08/13,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,04:06:48pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5266449044481,-78.683433858871,896,2014/08/13,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,04:08:05pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5284089278572,-78.6826537842582,897,2014/08/13,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,04:10:48pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5285410461933,-78.6818047402799,898,2014/08/13,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,04:12:07pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5273190596299,-78.6817564661545,899,2014/08/13,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,04:13:47pm,,Warning Sign,Speed Bump,Rectangle,Yellow,No,0
26.5268519001643,-78.6814665644789,900,2014/08/13,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,04:15:18pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5288423828092,-78.6816612691785,901,2014/08/13,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,04:17:18pm,,School Sign,Speed Bump,Rectangle,Yellow,No,0
26.5292949817497,-78.6817922681747,902,2014/08/13,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,04:18:33pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5134131247735,-78.7677226338087,903,2014/08/27,Good,Aluminum,4,Roadside,Pinders Point,Freeport,Steel,11:31:09am,,Regulatory Sign,Bonded,Rectangle,Multi-Colour,No,0
26.5295965761826,-78.7874537711558,904,2014/08/27,Good,Aluminum,4,Roadside,Eight Mile Rock,Freeport,Steel,11:47:42am,,Regulatory Sign,Bonded,Rectangle,Multi-Colour,No,0
26.5011459535291,-78.7212877800798,905,2014/08/27,Good,Aluminum,6,Roadside,Mack Town,Freeport,Steel,12:44:58pm,,Regulatory Sign,Bonded,Rectangle,Multi-Colour,No,0
26.500574530839,-78.7357951179984,906,2014/08/27,Good,Aluminum,6,Roadside,Hunters,Freeport,,12:55:32pm,No Sign,Regulatory Sign,Bonded,Rectangle,Multi-Colour,No,0
26.5044078729628,-78.7428232283817,907,2014/08/27,Good,Aluminum,4,Roadside,Lewis Yard,Freeport,Steel,01:00:32pm,,Regulatory Sign,Bonded,Rectangle,Multi-Colour,No,0
26.4971846628183,-78.6688846608833,908,2014/08/27,Good,Aluminum,6,Roadside,Williams Town,Freeport,Steel,01:27:25pm,,Regulatory Sign,Bonded,Rectangle,Multi-Colour,No,0
26.5346670417835,-78.59783861894,909,2014/08/27,Good,Aluminum,5,Roadside,Mather Town,Lucaya,Steel,01:40:55pm,,Regulatory Sign,Bonded,Rectangle,Multi-Colour,No,0
26.5315359330768,-78.5993010869505,910,2014/08/27,Good,Aluminum,4,Roadside,Mather Town,Lucaya,Steel,01:44:36pm,,Regulatory Sign,Bonded,Rectangle,Multi-Colour,No,0
26.5366205442694,-78.5906525251272,911,2014/08/27,Good,Aluminum,6,Roadside,,Lucaya,Steel,01:51:52pm,No Sign,Regulatory Sign,Bonded,Rectangle,Multi-Colour,No,0
26.5235340775095,-78.6153938468025,912,2014/08/27,Good,Aluminum,6,Roadside,Smiths Point,Lucaya,Steel,02:05:22pm,Sign Down,Regulatory Sign,Bonded,Rectangle,Multi-Colour,No,0
26.5216427138379,-78.6200631717947,913,2014/08/27,Good,Aluminum,6,Roadside,Smiths Point,Lucaya,Steel,02:09:40pm,,Regulatory Sign,Bonded,Rectangle,Multi-Colour,No,0
26.6103550449607,-78.3668732609859,914,2014/08/27,Good,Aluminum,6,Roadside,Freetown,Lucaya,Steel,02:43:17pm,No Sign,Regulatory Sign,Bonded,Rectangle,Multi-Colour,No,0
26.52645088503,-78.6873053570124,915,2014/08/29,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,04:09:54pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5255777555785,-78.6871611619012,916,2014/08/29,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,04:11:34pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5264344013542,-78.6858880555506,917,2014/08/29,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,04:13:34pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5264371527575,-78.6846761636144,918,2014/08/29,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,04:14:57pm,Spray Paint,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5256096448966,-78.684550611833,919,2014/08/29,Poor,Aluminum,5,Roadside,East Section,Freeport,Steel,04:16:29pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5246307373649,-78.6826091505005,920,2014/08/29,Exellent,Aluminum,6,Roadside,East Section,Freeport,Steel,04:18:17pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.524595115176,-78.6818133251162,921,2014/08/29,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,04:19:22pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.523497442242,-78.6818259993572,922,2014/08/29,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,04:21:21pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5233669292145,-78.6827161825152,923,2014/08/29,Exellent,Aluminum,5,Roadside,East Section,Freeport,Steel,04:36:58pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5229183868906,-78.685183784862,924,2014/08/29,Exellent,Aluminum,5,Roadside,East Section,Freeport,Steel,04:38:48pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5218660540053,-78.6858744945627,925,2014/08/29,Exellent,Aluminum,6,Roadside,East Section,Freeport,Steel,04:40:13pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5229261885691,-78.6851756577794,926,2014/09/01,Exellent,Aluminum,6,Roadside,East Section,Freeport,Steel,04:10:17pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5218678419237,-78.6858631606076,927,2014/09/01,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,04:11:44pm,,Regulatory Sign,Stop,Rectangle,Red,Yes,0
26.5220385358896,-78.6870122752053,928,2014/09/01,Good,Aluminum,5,Roadside,East Section,Freeport,Steel,04:13:15pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5225171774403,-78.688754089525,929,2014/09/01,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,04:15:23pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5222347158351,-78.687804999735,930,2014/09/01,Poor,Aluminum,5,Roadside,East Section,Freeport,Steel,04:16:51pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5221788683748,-78.6877341419062,931,2014/09/01,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,04:17:36pm,,Warning Sign,Speed Bump,Rectangle,Yellow,No,0
26.5238874016213,-78.6901588734865,932,2014/09/01,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,04:19:52pm,,Warning Sign,Speed Bump,Triangle,Multi-Colour,No,0
26.5245328306727,-78.6901110769419,933,2014/09/01,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,04:22:47pm,,Warning Sign,Speed Bump,Triangle,Multi-Colour,No,0
26.5240377122297,-78.6897157346803,934,2014/09/01,Exellent,Engineering,6,Roadside,East Section,Freeport,,04:24:37pm,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5164561121337,-78.687665477673,935,2014/11/06,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,11:00:56am,Pedestrian,Warning Sign,School Zone,Rectangle,Yellow,No,0
26.5179999265973,-78.6875800374439,936,2014/11/06,Poor,Aluminum,6,Roadside,East Section,Freeport,Steel,11:05:33am,Pedestrian,Warning Sign,School Zone,Rectangle,Yellow,No,0
26.5181247461946,-78.6875306837215,937,2014/11/06,Exellent,Engineering,6,Roadside,East Section,Freeport,Steel,11:07:09am,Street sign poor,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5181358007064,-78.6878553106202,938,2014/11/06,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,11:09:09am,,Warning Sign,Speed Bump,Triangle,Multi-Colour,No,0
26.5182129850676,-78.6877246625036,939,2014/11/06,Exellent,Engineering,5,Roadside,East Section,Freeport,Steel,11:10:20am,,Regulatory Sign,Stop,Octogon,Red,Yes,0
26.5182226862184,-78.6873284292056,940,2014/11/06,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,11:12:24am,,Warning Sign,Speed Bump,Rectangle,Yellow,No,0
26.5216940123624,-78.6866425871432,941,2014/11/06,Exellent,Engineering,6,Roadside,East Section,Freeport,Aluminum,11:15:17am,,Route Sign,Stop,Octogon,Red,Yes,0
26.5217425387199,-78.6866885961077,942,2014/11/06,Good,Aluminum,6,Roadside,East Section,Freeport,Steel,11:16:22am,,Warning Sign,Speed Bump,Diamond,Yellow,No,0
